agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Null pointer dereference in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53141
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Local Security Authority Subsystem Service Elevation of Privilege Vulnerability,High,CVE-2025-54894
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Kernel Transaction Manager allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53140
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53137
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53134
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53132
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper authentication in Windows NTLM allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-54918
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over a network.,High,CVE-2025-53131
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Message Queuing allows an unauthorized attacker to execute code over a network.,High,CVE-2025-50177
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Digital Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50175
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Weak authentication in Windows Installer allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50173
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper handling of insufficient permissions or privileges in Windows Cloud Files Mini Filter Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50170
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59205
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Hyper-V allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50167
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer overflow or wraparound in Windows Distributed Transaction Coordinator allows an authorized attacker to disclose information over a network.,Medium,CVE-2025-50166
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50161
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Protection mechanism failure in Windows MapUrlToZone allows an unauthorized attacker to bypass a security feature over a network.,Medium,CVE-2025-54917
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Time-of-check time-of-use (toctou) race condition in Windows NTFS allows an unauthorized attacker to disclose information locally.,High,CVE-2025-50158
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62213
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-50154
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50153
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49762
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,External control of file name or path in Windows Storage allows an authorized attacker to perform spoofing over a network.,Low,CVE-2025-49760
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Missing synchronization in Windows Hyper-V allows an authorized attacker to deny service over an adjacent network.,Medium,CVE-2025-49751
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49744
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-49743
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer overflow or wraparound in Microsoft Graphics Component allows an authorized attacker to execute code locally.,High,CVE-2025-49742
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Connected Devices Platform Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49724
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Uncontrolled resource consumption in Windows Print Spooler Components allows an authorized attacker to deny service over an adjacent network.,Medium,CVE-2025-49722
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Microsoft Graphics Component allows an authorized attacker to elevate privileges over a network.,Critical,CVE-2025-49708
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Capability Access Management Service (camsvc) allows an unauthorized attacker to elevate privileges locally.,High,CVE-2025-49690
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Microsoft Input Method Editor (IME) allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49687
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Microsoft Windows Search Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49685
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Performance Recorder allows an authorized attacker to deny service locally.,High,CVE-2025-49680
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Numeric truncation error in Windows Shell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49679
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Kernel Streaming WOW Thunk Service Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49675
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Double free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49667
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Exposure of sensitive information to an unauthorized actor in Windows User-Mode Driver Framework Host allows an authorized attacker to disclose information locally.,Medium,CVE-2025-49664
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows TDX.sys allows an authorized attacker to disclose information locally.,Medium,CVE-2025-49658
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Cryptographic issues in Windows Cryptographic Services allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-48823
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Hyper-V allows an unauthorized attacker to execute code locally.,High,CVE-2025-48822
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows AppX Deployment Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-48820
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Time-of-check time-of-use (toctou) race condition in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48818
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Relative path traversal in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,High,CVE-2025-48817
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Inbox COM Objects allows an unauthorized attacker to execute code locally.,High,CVE-2025-58730
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Missing authentication for critical function in Windows Remote Desktop Licensing Service allows an unauthorized attacker to bypass a security feature over a network.,High,CVE-2025-48814
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of a key past its expiration date in Virtual Secure Mode allows an authorized attacker to perform spoofing locally.,Medium,CVE-2025-48813
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over an adjacent network.,High,CVE-2025-49691
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49682
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Missing support for integrity check in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-48811
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Exposure of sensitive information to an unauthorized actor in Windows Kernel allows an authorized attacker to disclose information locally.,Medium,CVE-2025-48808
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper restriction of communication channel to intended endpoints in Windows Hyper-V allows an authorized attacker to execute code locally.,Medium,CVE-2025-48807
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Microsoft MPEG-2 Video Extension allows an authorized attacker to execute code locally.,High,CVE-2025-48806
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Microsoft MPEG-2 Video Extension allows an authorized attacker to execute code locally.,High,CVE-2025-48805
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Acceptance of extraneous untrusted data with trusted data in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48804
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Missing support for integrity check in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-48803
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Update Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-48799
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Protection mechanism failure in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48003
